Ostan,Shahrestan,Bakhsh,Shahr,Abadi,Family,Population,Male,Female
كردستان,بيجار,مركزئ,نجف آباد,برگشاد,42,140,77,63
كردستان,بيجار,مركزئ,نجف آباد,پشت تنگ,32,100,54,46
كردستان,بيجار,مركزئ,نجف آباد,حسين خان,19,63,31,32
كردستان,بيجار,مركزئ,نجف آباد,حصارسفيد,57,217,105,112
كردستان,بيجار,مركزئ,نجف آباد,خراسان,24,85,45,40
كردستان,بيجار,مركزئ,نجف آباد,دهرقه پيرحسين,28,90,48,42
كردستان,بيجار,مركزئ,نجف آباد,سلطان آباد تنبلي,0,0,0,0
كردستان,بيجار,مركزئ,نجف آباد,شيركش سفلي,35,123,61,62
كردستان,بيجار,مركزئ,نجف آباد,شيركش عليا,45,156,83,73
كردستان,بيجار,مركزئ,نجف آباد,كاني كن,62,223,112,111
كردستان,بيجار,مركزئ,نجف آباد,كلك,*         ,*         ,*         ,*         
كردستان,بيجار,مركزئ,نجف آباد,مبارك آباد,14,41,25,16
كردستان,بيجار,مركزئ,نجف آباد,نوبهار,78,268,141,127
كردستان,بيجار,مركزئ,نجف آباد,ابراهيم آباد,8,35,20,15
كردستان,بيجار,مركزئ,نجف آباد,المه قلاغ,0,0,0,0
كردستان,بيجار,مركزئ,نجف آباد,امير آباد,45,152,82,70
كردستان,بيجار,مركزئ,نجف آباد,بابانظر,4,7,4,3
كردستان,بيجار,مركزئ,نجف آباد,باشوكي,33,92,52,40
كردستان,بيجار,مركزئ,نجف آباد,تپه محمدي,49,142,74,68
كردستان,بيجار,مركزئ,نجف آباد,درويش خاكي,24,83,46,37
كردستان,بيجار,مركزئ,نجف آباد,زينل خان,43,143,71,72
كردستان,بيجار,مركزئ,نجف آباد,علي آباد,22,84,44,40
كردستان,بيجار,مركزئ,نجف آباد,قشلاق لو,13,49,26,23
كردستان,بيجار,مركزئ,نجف آباد,گوندگ,*         ,*         ,*         ,*         
