Ostan,Shahrestan,Bakhsh,Shahr,Abadi,Family,Population,Male,Female
گيلان,آستارا,لوندويل,لوندويل,شوان,0,0,0,0
گيلان,آستارا,لوندويل,لوندويل,عنبران كومه,0,0,0,0
گيلان,آستارا,لوندويل,لوندويل,قنبر محله,180,605,298,307
گيلان,آستارا,لوندويل,لوندويل,خان بلاغ,0,0,0,0
گيلان,آستارا,لوندويل,لوندويل,باغچه گري,0,0,0,0
گيلان,آستارا,لوندويل,لوندويل,خان بلاغي,0,0,0,0
گيلان,آستارا,لوندويل,لوندويل,عزيزبيك حياطي,0,0,0,0
گيلان,آستارا,لوندويل,لوندويل,سيبلي,507,"1,649",837,812
گيلان,آستارا,لوندويل,لوندويل,خسرو محله,235,764,386,378
گيلان,آستارا,لوندويل,لوندويل,                                                                                                                                                                                                        ,"3,318","11,235","5,607","5,628"
گيلان,آستانه اشرفيه,                                                                                                    ,                                                                                                    ,                                                                                                                                                                                                        ,"38,824","108,130","54,367","53,763"
گيلان,آستانه اشرفيه,كياشهر,                                                                                                    ,                                                                                                                                                                                                        ,"11,999","33,085","16,750","16,335"
گيلان,آستانه اشرفيه,كياشهر,دهگاه,                                                                                                                                                                                                        ,"3,537","9,548","4,893","4,655"
گيلان,آستانه اشرفيه,كياشهر,دهگاه,لله وجه سر,149,408,211,197
گيلان,آستانه اشرفيه,كياشهر,دهگاه,دهگاه,633,"1,663",856,807
گيلان,آستانه اشرفيه,كياشهر,دهگاه,صيدگاه تازه چاي,0,0,0,0
گيلان,آستانه اشرفيه,كياشهر,دهگاه,صيقل ده,67,164,85,79
گيلان,آستانه اشرفيه,كياشهر,دهگاه,انبارسر,291,826,427,399
گيلان,آستانه اشرفيه,كياشهر,دهگاه,دستك,755,"2,122","1,109","1,013"
گيلان,آستانه اشرفيه,كياشهر,دهگاه,سليم چاف,129,345,167,178
گيلان,آستانه اشرفيه,كياشهر,دهگاه,لوخ,329,889,452,437
گيلان,آستانه اشرفيه,كياشهر,دهگاه,دهنه سر سپيدرود کهنه,194,544,278,266
گيلان,آستانه اشرفيه,كياشهر,دهگاه,محسن آباد,237,631,340,291
گيلان,آستانه اشرفيه,كياشهر,دهگاه,ساختمان شيلات صيدگاه دهنه سر سفيد رود,*         ,*         ,*         ,*         
گيلان,آستانه اشرفيه,كياشهر,دهگاه,پائين رودپشت,362,929,471,458
گيلان,آستانه اشرفيه,كياشهر,دهگاه,بالامحله گيلده,142,364,178,186
گيلان,آستانه اشرفيه,كياشهر,دهگاه,پائين محله گيلده,118,323,156,167
گيلان,آستانه اشرفيه,كياشهر,دهگاه,دشمن كرده,130,337,161,176
گيلان,آستانه اشرفيه,كياشهر,كياشهر,                                                                                                                                                                                                        ,"3,425","9,515","4,895","4,620"
گيلان,آستانه اشرفيه,كياشهر,كياشهر,صفرابسته,414,"1,242",643,599
گيلان,آستانه اشرفيه,كياشهر,كياشهر,اشمان دهگاه,109,309,162,147
گيلان,آستانه اشرفيه,كياشهر,كياشهر,لسكوكلايه,609,"1,555",777,778
گيلان,آستانه اشرفيه,كياشهر,كياشهر,سالكده,333,896,469,427
گيلان,آستانه اشرفيه,كياشهر,كياشهر,زارم كلايه,36,101,56,45
گيلان,آستانه اشرفيه,كياشهر,كياشهر,اشمان كماچال,125,304,150,154
گيلان,آستانه اشرفيه,كياشهر,كياشهر,دهسر,204,580,298,282
گيلان,آستانه اشرفيه,كياشهر,كياشهر,نبي دهگا,123,403,210,193
گيلان,آستانه اشرفيه,كياشهر,كياشهر,نقره ده,389,"1,162",598,564
گيلان,آستانه اشرفيه,كياشهر,كياشهر,لاكوژده,203,574,304,270
گيلان,آستانه اشرفيه,كياشهر,كياشهر,محسن آباد پائين,210,598,314,284
گيلان,آستانه اشرفيه,كياشهر,كياشهر,نوبيجار محله محسن آباد,86,227,110,117
گيلان,آستانه اشرفيه,كياشهر,كياشهر,اميركياسر,340,918,472,446
گيلان,آستانه اشرفيه,كياشهر,كياشهر,لب دريالسكوكلايه,240,633,325,308
گيلان,آستانه اشرفيه,كياشهر,كياشهر,صيدگاه شيلات اميركياسر,0,0,0,0
گيلان,آستانه اشرفيه,كياشهر,كياشهر,ايستگاه راديووتلويزيون كياشهر,4,13,7,6
گيلان,آستانه اشرفيه,كياشهر,كياشهر,                                                                                                                                                                                                        ,"5,037","14,022","6,962","7,060"
گيلان,آستانه اشرفيه,مركزئ,                                                                                                    ,                                                                                                                                                                                                        ,"26,825","75,045","37,617","37,428"
گيلان,آستانه اشرفيه,مركزئ,دهشال,                                                                                                                                                                                                        ,"2,784","7,254","3,673","3,581"
گيلان,آستانه اشرفيه,مركزئ,دهشال,سوخته كوه,150,410,208,202
گيلان,آستانه اشرفيه,مركزئ,دهشال,لبشكا,36,97,48,49
گيلان,آستانه اشرفيه,مركزئ,دهشال,نوشر,32,81,42,39
گيلان,آستانه اشرفيه,مركزئ,دهشال,تاسنده,49,109,57,52
گيلان,آستانه اشرفيه,مركزئ,دهشال,اميرهنده,308,767,389,378
گيلان,آستانه اشرفيه,مركزئ,دهشال,ششکل,412,"1,140",578,562
گيلان,آستانه اشرفيه,مركزئ,دهشال,فوشازده,191,484,239,245
گيلان,آستانه اشرفيه,مركزئ,دهشال,لشكام,138,371,183,188
گيلان,آستانه اشرفيه,مركزئ,دهشال,تازه آباد فوشازده,36,93,50,43
گيلان,آستانه اشرفيه,مركزئ,دهشال,دهشال,201,502,263,239
گيلان,آستانه اشرفيه,مركزئ,دهشال,زيرده,6,13,7,6
گيلان,آستانه اشرفيه,مركزئ,دهشال,كليدسر,68,161,87,74
گيلان,آستانه اشرفيه,مركزئ,دهشال,صيقل سرا,19,50,28,22
گيلان,آستانه اشرفيه,مركزئ,دهشال,درگاه,312,809,382,427
گيلان,آستانه اشرفيه,مركزئ,دهشال,پشل,198,524,268,256
گيلان,آستانه اشرفيه,مركزئ,دهشال,كارسيدان,285,742,383,359
گيلان,آستانه اشرفيه,مركزئ,دهشال,داخل,343,901,461,440
گيلان,آستانه اشرفيه,مركزئ,گوركا,                                                                                                                                                                                                        ,"3,602","10,250","5,275","4,975"
گيلان,آستانه اشرفيه,مركزئ,گوركا,لفوت بالا,113,300,149,151
گيلان,آستانه اشرفيه,مركزئ,گوركا,ايشليكي,62,168,84,84
گيلان,آستانه اشرفيه,مركزئ,گوركا,ماشك سپهداري,153,370,184,186
گيلان,آستانه اشرفيه,مركزئ,گوركا,ماشك تهرانچي,325,857,450,407
گيلان,آستانه اشرفيه,مركزئ,گوركا,جوپشت,56,148,75,73
گيلان,آستانه اشرفيه,مركزئ,گوركا,شادبندري,12,30,15,15
گيلان,آستانه اشرفيه,مركزئ,گوركا,کينچاه,117,296,150,146
گيلان,آستانه اشرفيه,مركزئ,گوركا,لفوت پائين,93,232,111,121
گيلان,آستانه اشرفيه,مركزئ,گوركا,نازك سرا,153,421,209,212
گيلان,آستانه اشرفيه,مركزئ,گوركا,خشكاروندان,271,792,399,393
گيلان,آستانه اشرفيه,مركزئ,گوركا,کشل آزادسرا,236,669,341,328
گيلان,آستانه اشرفيه,مركزئ,گوركا,استخربيجار,371,"1,173",602,571
گيلان,آستانه اشرفيه,مركزئ,گوركا,پرکاپشت مهدي خاني,280,835,434,401
گيلان,آستانه اشرفيه,مركزئ,گوركا,پرکاپشت ياورزاده,214,617,319,298
گيلان,آستانه اشرفيه,مركزئ,گوركا,تمچال,267,885,523,362
گيلان,آستانه اشرفيه,مركزئ,گوركا,کشل آزاد محله,84,229,115,114
گيلان,آستانه اشرفيه,مركزئ,گوركا,چوشادستان,0,0,0,0
گيلان,آستانه اشرفيه,مركزئ,گوركا,گوراب جوار,106,289,141,148
گيلان,آستانه اشرفيه,مركزئ,گوركا,گوهردان,133,369,188,181
گيلان,آستانه اشرفيه,مركزئ,گوركا,مردمک ده,102,265,135,130
گيلان,آستانه اشرفيه,مركزئ,گوركا,جسيدان,13,34,17,17
گيلان,آستانه اشرفيه,مركزئ,گوركا,چوركوچان,441,"1,271",634,637
گيلان,آستانه اشرفيه,مركزئ,كيسم,                                                                                                                                                                                                        ,"3,334","8,935","4,488","4,447"
گيلان,آستانه اشرفيه,مركزئ,كيسم,كماچال بالامحله,193,537,275,262
گيلان,آستانه اشرفيه,مركزئ,كيسم,كماچال پائين محله,100,258,126,132
گيلان,آستانه اشرفيه,مركزئ,كيسم,نياكو,307,870,432,438
گيلان,آستانه اشرفيه,مركزئ,كيسم,سياه كوچه,305,849,422,427
گيلان,آستانه اشرفيه,مركزئ,كيسم,پنچاه,318,900,453,447
گيلان,آستانه اشرفيه,مركزئ,كيسم,تجن گوكه,643,"1,809",919,890
گيلان,آستانه اشرفيه,مركزئ,كيسم,اميرهنده,242,652,329,323
گيلان,آستانه اشرفيه,مركزئ,كيسم,امشل,150,394,202,192
گيلان,آستانه اشرفيه,مركزئ,كيسم,سالستان,43,118,61,57
گيلان,آستانه اشرفيه,مركزئ,كيسم,کيسم چوکل,55,144,83,61
گيلان,آستانه اشرفيه,مركزئ,كيسم,تجن,96,214,100,114
گيلان,آستانه اشرفيه,مركزئ,كيسم,كيسم,536,"1,322",660,662
گيلان,آستانه اشرفيه,مركزئ,كيسم,بازان,113,284,134,150
گيلان,آستانه اشرفيه,مركزئ,كيسم,بيربنه پائين,47,104,51,53
گيلان,آستانه اشرفيه,مركزئ,كيسم,بيربنه بالا,38,82,39,43
گيلان,آستانه اشرفيه,مركزئ,كيسم,تهام,55,150,73,77
گيلان,آستانه اشرفيه,مركزئ,كيسم,راحيجان,10,24,13,11
گيلان,آستانه اشرفيه,مركزئ,كيسم,كلده,83,224,116,108
گيلان,آستانه اشرفيه,مركزئ,چهارده,                                                                                                                                                                                                        ,"1,430","3,665","1,837","1,828"
گيلان,آستانه اشرفيه,مركزئ,چهارده,گاچرا چهارده,226,583,290,293
گيلان,آستانه اشرفيه,مركزئ,چهارده,کته شصت آبادان چهارده,141,360,171,189
گيلان,آستانه اشرفيه,مركزئ,چهارده,شيركوه چهارده,349,882,446,436
گيلان,آستانه اشرفيه,مركزئ,چهارده,کاچا چهارده,302,800,409,391
گيلان,آستانه اشرفيه,مركزئ,چهارده,تازه آباد مرزيان,82,197,98,99
گيلان,آستانه اشرفيه,مركزئ,چهارده,خلشا,46,120,59,61
گيلان,آستانه اشرفيه,مركزئ,چهارده,خلشا چهارده,102,270,147,123
گيلان,آستانه اشرفيه,مركزئ,چهارده,کته شصت آبادان,182,453,217,236
گيلان,آستانه اشرفيه,مركزئ,آستانه اشرفيه,                                                                                                                                                                                                        ,"15,675","44,941","22,344","22,597"
گيلان,بندرانزلي,                                                                                                    ,                                                                                                    ,                                                                                                                                                                                                        ,"48,193","139,016","69,228","69,788"
گيلان,بندرانزلي,مركزئ,                                                                                                    ,                                                                                                                                                                                                        ,"48,192","139,015","69,227","69,788"
گيلان,بندرانزلي,مركزئ,چهارفريضه,                                                                                                                                                                                                        ,"4,428","12,207","6,082","6,125"
گيلان,بندرانزلي,مركزئ,چهارفريضه,بشمن,756,"2,320","1,182","1,138"
گيلان,بندرانزلي,مركزئ,چهارفريضه,سنگاچين,800,"2,305","1,149","1,156"
گيلان,بندرانزلي,مركزئ,چهارفريضه,گلوگاه,0,0,0,0
گيلان,بندرانزلي,مركزئ,چهارفريضه,علي آباد,269,749,381,368
گيلان,بندرانزلي,مركزئ,چهارفريضه,كوچك محله,112,328,162,166
گيلان,بندرانزلي,مركزئ,چهارفريضه,كپورچال,544,"1,542",775,767
گيلان,بندرانزلي,مركزئ,چهارفريضه,چاي بيجار,27,68,42,26
گيلان,بندرانزلي,مركزئ,چهارفريضه,رودپشت,113,343,169,174
گيلان,بندرانزلي,مركزئ,چهارفريضه,سياه وزان,91,246,124,122
گيلان,بندرانزلي,مركزئ,چهارفريضه,كچلك,163,491,234,257
