Ostan,Shahrestan,Bakhsh,Shahr,Abadi,Family,Population,Male,Female
يزد,مهريز,مركزئ,ميانكوه,جعفراباد,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,طزنج,60,161,85,76
يزد,مهريز,مركزئ,ميانكوه,گاو شيري بوستان کوير مهريز/ مزرعه احمد,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,ناديوك,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,گاوداري حسن ابويي,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مجتمع دام و طيور ابراهيم آباد,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,شرکت خوراک دام,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مرغداري شرکت بهاور (نوروز پور),0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مرغداري شاهين دشت,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,گاوداري دامگاهان,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,شرکت اميد کوهستان,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مرغداري پاطلايي,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مرغداري پيمان,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مرغداري سحر,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مجتمع گاو شيري ثاني آباد,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,شرکت دامپروري ناز مهريز,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,گاوداري عباس زاغ (زارع),0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,بابامير,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,بنادك سادات,125,292,143,149
يزد,مهريز,مركزئ,ميانكوه,حسين ابادمشيري,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,دره,48,80,36,44
يزد,مهريز,مركزئ,ميانكوه,سيد آباد,15,24,13,11
يزد,مهريز,مركزئ,ميانكوه,فخراباد,13,24,14,10
يزد,مهريز,مركزئ,ميانكوه,لاسوته,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مرغداري ايران مرغ,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مزرعه پاگدارعلي خطي,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مرغداري حسين دهقان (مزرعه عبد الرحيم),0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,هنزا,56,147,77,70
يزد,مهريز,مركزئ,ميانكوه,حسن اباد,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مرغداري عباس دهقان,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,آب انبار,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,اورژانس جاده اي ميانکوه,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,انجيره,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,اردوگاه قايم ال محمد,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,بن رنگ,*         ,*         ,*         ,*         
يزد,مهريز,مركزئ,ميانكوه,حيدراباد,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,گل افشان,37,65,32,33
يزد,مهريز,مركزئ,ميانكوه,لاي زردي,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,لاگردو,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مزرعه جودي,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,منشاد,176,345,160,185
يزد,مهريز,مركزئ,ميانكوه,يوسف اباد,0,0,0,0
يزد,مهريز,مركزئ,ميانكوه,مزرعه گور,0,0,0,0
يزد,مهريز,مركزئ,بهادران,                                                                                                                                                                                                        ,"1,461","4,916","2,555","2,361"
يزد,مهريز,مركزئ,بهادران,ايستگاه ماكرويوشمش,0,0,0,0
يزد,مهريز,مركزئ,بهادران,چاه ارباب شهرياري,0,0,0,0
يزد,مهريز,مركزئ,بهادران,کاظم آباد,0,0,0,0
يزد,مهريز,مركزئ,بهادران,رحمت اباد,0,0,0,0
يزد,مهريز,مركزئ,بهادران,عشق اباد,0,0,0,0
يزد,مهريز,مركزئ,بهادران,کرمانشاهان,0,0,0,0
يزد,مهريز,مركزئ,بهادران,كريم اباد,350,"1,137",590,547
يزد,مهريز,مركزئ,بهادران,مجتمع خدمات رفاهي مسجد ابوالفضل,0,0,0,0
يزد,مهريز,مركزئ,بهادران,ناحيه صنعتي بهادران,*         ,*         ,*         ,*         
يزد,مهريز,مركزئ,بهادران,کارخانه چرم سازي,0,0,0,0
يزد,مهريز,مركزئ,بهادران,مزرعه سادات اباد,0,0,0,0
يزد,مهريز,مركزئ,بهادران,ابراهيم آباد جديدي (چشمه نظر),9,46,22,24
يزد,مهريز,مركزئ,بهادران,مزرعه شمس,0,0,0,0
