ostan,shahrestan,bakhsh,shahr,fam,pop,m,f,lat,lon
اصفهان,نطنز,مرکزي,برزرود,710,1510,773,737,33.59517185,51.67658253320384
اصفهان,نطنز,مرکزي,طرق رود,375,917,486,431,33.3532066,51.7994415
اصفهان,نطنز,مرکزي,کرکس,810,1934,1030,904,33.4553805,51.7997813
اصفهان,نطنز,مرکزي,نطنز,4564,14122,7063,7059,33.5136336,51.9140078
اصفهان,نطنز,مرکزي,طرق رود,726,1749,865,884,33.3532066,51.7994415
اصفهان,نطنز,امام زاده,امامزاده آقاعلي عباس,923,2654,1431,1223,33.76861365,52.14360906641178
اصفهان,نطنز,امام زاده,خالدآباد,1054,3345,1714,1631,33.6998125,51.9883183
اصفهان,نطنز,امام زاده,بادرود,4763,14723,7470,7253,33.6565504,52.0321996
اصفهان,نطنز,امام زاده,خالدآباد,1034,3023,1490,1533,33.6998125,51.9883183
اصفهان,شاهين شهر و ميمه,ميمه,زرکان,997,3017,1598,1419,33.44791495,50.80751610271936
اصفهان,شاهين شهر و ميمه,ميمه,ونداده,2184,6605,3325,3280,33.38486195,51.20717147319098
اصفهان,شاهين شهر و ميمه,ميمه,ميمه,1909,5651,2776,2875,33.4522614,51.1719845
اصفهان,شاهين شهر و ميمه,ميمه,وزوان,1980,5952,3064,2888,33.4158478,51.1820934
اصفهان,شاهين شهر و ميمه,ميمه,لاي بيد,571,1832,902,930,33.4620923,50.6952181
اصفهان,شاهين شهر و ميمه,مرکزي,برخوارغربي,592,1956,1155,801,#,#
اصفهان,شاهين شهر و ميمه,مرکزي,مورچه خورت,758,2198,1167,1031,33.0903779,51.4785073
اصفهان,شاهين شهر و ميمه,مرکزي,شاهين شهر,54300,173329,86008,87321,32.8556169,51.558376
اصفهان,شاهين شهر و ميمه,مرکزي,گزبرخوار,7768,24433,12532,11901,#,#
اصفهان,شاهين شهر و ميمه,مرکزي,گرگاب,2920,9690,4937,4753,32.8678119,51.5981358
اصفهان,مبارکه,مرکزي,طالخونچه,370,1225,656,569,32.2603438,51.56283137914701
اصفهان,مبارکه,مرکزي,ديزيچه,412,1233,636,597,32.3805576,51.5116857
اصفهان,مبارکه,مرکزي,کرکوند,1133,3545,1834,1711,32.3460971,51.4473626
اصفهان,مبارکه,مرکزي,مبارکه,21676,69449,35429,34020,32.3424135,51.5046633
اصفهان,مبارکه,مرکزي,مجلسي,2784,9363,4820,4543,32.1968552,51.5007466
اصفهان,مبارکه,مرکزي,ديزيچه,6011,18935,9713,9222,32.3805576,51.5116857
اصفهان,مبارکه,مرکزي,طالخونچه,3104,9924,5051,4873,32.2603438,51.56283137914701
اصفهان,مبارکه,مرکزي,کرکوند,2217,7058,3645,3413,32.3460971,51.4473626
اصفهان,مبارکه,گرکن جنوبي,گرکن,2904,9296,4770,4526,32.39711795,51.69181417227081
اصفهان,مبارکه,گرکن جنوبي,نورآباد,3162,10213,5279,4934,32.426562849999996,51.6856894090471
اصفهان,مبارکه,گرکن جنوبي,زيباشهر,3163,10200,5196,5004,32.3865574,51.5679359
اصفهان,آران وبيدگل,کويرات,کويرات,1276,3996,2083,1913,#,#
اصفهان,آران وبيدگل,کويرات,کوير,1395,4317,2246,2071,#,#
اصفهان,آران وبيدگل,کويرات,ابوزيدآباد,1784,5976,3132,2844,#,#
اصفهان,آران وبيدگل,مرکزي,سفيددشت,1873,6182,3296,2886,#,#
اصفهان,آران وبيدگل,مرکزي,آران وبيدگل,20315,65404,32903,32501,#,#
اصفهان,آران وبيدگل,مرکزي,نوش آباد,3707,11838,5951,5887,#,#
اصفهان,آران وبيدگل,مرکزي,سفيدشهر,1700,5804,3033,2771,#,#
اصفهان,تيران وکرون,کرون,کرون سفلي,6128,19716,10056,9660,#,#
اصفهان,تيران وکرون,کرون,کرون عليا,2557,8110,4231,3879,#,#
اصفهان,تيران وکرون,کرون,عسگران,1462,4858,2515,2343,#,#
اصفهان,تيران وکرون,مرکزي,رضوانيه,1284,3837,2111,1726,#,#
اصفهان,تيران وکرون,مرکزي,ورپشت,3179,9743,4981,4762,#,#
اصفهان,تيران وکرون,مرکزي,تيران,6880,21703,10978,10725,#,#
اصفهان,تيران وکرون,مرکزي,رضوانشهر,1213,3606,1827,1779,#,#
اصفهان,چادگان,چنارود,چنارودجنوبي,563,1945,1021,924,32.5994842,50.308762952583876
اصفهان,چادگان,چنارود,چنارودشمالي,985,3534,1833,1701,32.68767885,50.34965791250339
اصفهان,چادگان,مرکزي,کاوه آهنگر,1580,5256,2739,2517,32.7215138,50.54041779778093
اصفهان,چادگان,مرکزي,کبوترسرخ,2427,7488,3772,3716,32.832126200000005,50.61938422690557
اصفهان,چادگان,مرکزي,چادگان,2927,9924,4981,4943,32.7743148,50.62360837551181
اصفهان,چادگان,مرکزي,رزوه,1351,4332,2208,2124,32.836839,50.5717108
اصفهان,دهاقان,مرکزي,قمبوان,1909,5806,2931,2875,32.1447547,51.6427655
اصفهان,دهاقان,مرکزي,موسي آباد,383,1073,543,530,31.9132173,51.71445908383957
اصفهان,دهاقان,مرکزي,همگين,1300,4250,2148,2102,31.9104434,51.4723153
اصفهان,دهاقان,مرکزي,دهاقان,5790,17945,9167,8778,31.9344047,51.6547247
اصفهان,دهاقان,مرکزي,گلشن,1736,5437,2782,2655,31.9370311,51.7543282
اصفهان,برخوار,حبيب آباد,برخوارشرقي,1306,4138,2189,1949,33.00979235,51.897986910997474
اصفهان,برخوار,حبيب آباد,شاپورآباد,55,97,91,6,32.8438235,51.7444357
اصفهان,برخوار,حبيب آباد,حبيب آباد,3005,9491,4812,4679,32.8276538,51.7757315
اصفهان,برخوار,حبيب آباد,شاپورآباد,1801,5915,3075,2840,32.8438235,51.7444357
اصفهان,برخوار,حبيب آباد,کمشچه,1598,5100,2591,2509,32.9055468,51.809343
اصفهان,برخوار,مرکزي,سين,16,38,38,0,32.8536719,51.6563384
اصفهان,برخوار,مرکزي,برخوارمرکزي,1318,4271,2199,2072,#,#
اصفهان,برخوار,مرکزي,خورزوق,9011,29154,15049,14105,32.7776241,51.649011
اصفهان,برخوار,مرکزي,دستگرد,5408,17775,9213,8562,32.8015531,51.6640173
اصفهان,برخوار,مرکزي,دولت آباد,12350,40945,20985,19960,32.803716,51.69628
اصفهان,برخوار,مرکزي,سين,1755,5495,2867,2628,32.8536719,51.6563384
اصفهان,خور و بيابانک,مرکزي,بيابانک,811,2528,1278,1250,33.8936054,55.051543473592915
اصفهان,خور و بيابانک,مرکزي,جندق,52,173,92,81,34.0422837,54.4150165
اصفهان,خور و بيابانک,مرکزي,نخلستان,963,2662,1378,1284,33.44645895,55.032405669515775
اصفهان,خور و بيابانک,مرکزي,خور,2208,6765,3466,3299,33.7761331,55.0828304
اصفهان,خور و بيابانک,مرکزي,فرخي,909,2968,1465,1503,33.844903,54.9470758
اصفهان,خور و بيابانک,مرکزي,جندق,1477,4665,2298,2367,34.0422837,54.4150165
اصفهان,بوئین و میاندشت,مرکزي,سردسير,996,2753,1412,1341,33.14394085,50.23376464355202
اصفهان,بوئین و میاندشت,مرکزي,گرجي,142,473,258,215,33.038798650000004,50.12997084980419
اصفهان,بوئین و میاندشت,مرکزي,ييلاق,1060,3189,1639,1550,33.095328800000004,50.030095794534915
اصفهان,بوئین و میاندشت,مرکزي,بويين ومياندشت,3137,9889,4965,4924,#,#
اصفهان,بوئین و میاندشت,مرکزي,افوس,1258,3696,1846,1850,33.0243539,50.0940598
اصفهان,بوئین و میاندشت,کرچمبو,کرچمبوجنوبي,701,2172,1167,1005,33.185188499999995,49.96486033698747
اصفهان,بوئین و میاندشت,کرچمبو,کرچمبوشمالي,732,1991,1004,987,33.2418577,50.126768013220754
سيستان و بلوچستان,ايرانشهر,بزمان,آب رئيس,426,1621,791,830,28.3803979,59.68840960281247
سيستان و بلوچستان,ايرانشهر,بزمان,بزمان,1308,5014,2460,2554,27.850547,60.1736164
سيستان و بلوچستان,ايرانشهر,بزمان,بزمان,1355,5192,2450,2742,27.850547,60.1736164
سيستان و بلوچستان,ايرانشهر,بمپور,بمپورشرقي,5471,21244,10602,10642,#,#
سيستان و بلوچستان,ايرانشهر,بمپور,بمپورغربي,4225,16794,8213,8581,#,#
سيستان و بلوچستان,ايرانشهر,بمپور,محمدان,2550,10302,5039,5263,#,#
سيستان و بلوچستان,ايرانشهر,بمپور,بمپور,3123,12217,5979,6238,27.183313400000003,60.58649823460794
سيستان و بلوچستان,ايرانشهر,مرکزئ,ابتر,2936,10624,5227,5397,27.2492443,61.021621639472
سيستان و بلوچستان,ايرانشهر,مرکزئ,حومه,11012,46162,23183,22979,27.09176325,60.7122334320214
سيستان و بلوچستان,ايرانشهر,مرکزئ,دامن,2970,11392,5604,5788,27.401221550000002,60.791045189488564
سيستان و بلوچستان,ايرانشهر,مرکزئ,ايرانشهر,27248,113750,58143,55607,27.2069903,60.6882515
سيستان و بلوچستان,چابهار,دشتيارئ,باهوکلات,8119,34748,17799,16949,25.7155934,61.4186345
سيستان و بلوچستان,چابهار,دشتيارئ,سندميرثويان,3913,18401,9759,8642,25.382333,61.2709107
سيستان و بلوچستان,چابهار,دشتيارئ,نگور,4727,21092,10791,10301,25.3889117,61.1390842
سيستان و بلوچستان,چابهار,دشتيارئ,نگور,1320,5670,2917,2753,25.3889117,61.1390842
سيستان و بلوچستان,چابهار,مرکزئ,پيرسهراب,6493,25265,12658,12607,25.7340325,60.8759847
سيستان و بلوچستان,چابهار,مرکزئ,کمبل سليمان,8854,38268,19433,18835,25.3796334,60.8750559
سيستان و بلوچستان,چابهار,مرکزئ,چابهار,25896,106739,54657,52082,25.2935488,60.6469115
سيستان و بلوچستان,چابهار,پلان,پلان,8812,33004,16454,16550,25.5967262,61.1018603
سيستان و بلوچستان,خاش,مرکزئ,پشتکوه,3920,13587,6834,6753,28.2899265,61.989433598273635
سيستان و بلوچستان,خاش,مرکزئ,سنگان,1854,6411,3121,3290,28.5878845,61.3211485
سيستان و بلوچستان,خاش,مرکزئ,کارواندر,2076,7153,3553,3600,27.8356104,60.769326
سيستان و بلوچستان,خاش,مرکزئ,کوه سفيد,4105,13773,6841,6932,28.2660819,61.8207974
سيستان و بلوچستان,خاش,مرکزئ,اسماعيل آباد,4430,17577,9464,8113,28.30703,61.1383097
سيستان و بلوچستان,خاش,مرکزئ,خاش,14384,56584,28494,28090,28.2203911,61.2137052
سيستان و بلوچستان,خاش,نوک آباد,اسکل آباد,1800,6015,2977,3038,28.578103,60.8074448
سيستان و بلوچستان,خاش,نوک آباد,تفتان جنوبي,3206,11725,5578,6147,28.49091765,60.96100627966524
سيستان و بلوچستان,خاش,نوک آباد,گوهرکوه,3024,10078,5093,4985,28.230215700000002,60.47166189585613
سيستان و بلوچستان,خاش,نوک آباد,نازيل,3201,11097,5586,5511,28.734190849999997,60.62289939917301
سيستان و بلوچستان,خاش,نوک آباد,نوک آباد,1370,5261,2623,2638,28.5440611,60.76182013494079
سيستان و بلوچستان,خاش,ايرندگان,ايرندگان,1562,4056,2037,2019,27.714230200000003,61.04338927888678
سيستان و بلوچستان,خاش,ايرندگان,کهنوک,2961,9267,4384,4883,28.6445242,60.79028040256111
سيستان و بلوچستان,زابل,مرکزئ,بنجار,7263,26924,13432,13492,31.0428989,61.5682749
سيستان و بلوچستان,زابل,مرکزئ,زابل,35401,134950,67691,67259,31.0277779,61.4948211
سيستان و بلوچستان,زابل,مرکزئ,بنجار,1027,3760,1857,1903,31.0428989,61.5682749
سيستان و بلوچستان,زاهدان,مرکزئ,چشمه زيارت,8821,34693,17727,16966,29.4055,60.83236234247928
سيستان و بلوچستان,زاهدان,مرکزئ,حرمک,1457,5796,2955,2841,29.983874,60.8437029
سيستان و بلوچستان,زاهدان,مرکزئ,زاهدان,146717,587730,299550,288180,29.4928874,60.8503017
سيستان و بلوچستان,زاهدان,نصرت آباد,دومک,1316,5437,2744,2693,29.2728452,60.3831117
سيستان و بلوچستان,زاهدان,نصرت آباد,نصرت آباد,2211,7787,3960,3827,29.8589189,59.9802973
سيستان و بلوچستان,زاهدان,نصرت آباد,نصرت آباد,1255,5238,2545,2693,29.8589189,59.9802973
سيستان و بلوچستان,زاهدان,کورين,کورين,4701,17764,8929,8835,28.89342385,60.124609987291066
سيستان و بلوچستان,زاهدان,کورين,شورو,1993,8134,4105,4029,29.1513044,60.2477937
سيستان و بلوچستان,سراوان,جالق,جالق,803,2877,1425,1452,27.6033419,62.7097131
سيستان و بلوچستان,سراوان,جالق,کله گان,1924,6962,3504,3458,27.41985915,62.6147813692904
سيستان و بلوچستان,سراوان,جالق,ناهوک,2239,8414,4150,4264,27.6267102,62.3409141
سيستان و بلوچستان,سراوان,جالق,جالق,4719,18098,9025,9073,27.6033419,62.7097131
سيستان و بلوچستان,سراوان,مرکزئ,حومه,10704,41735,21040,20695,27.3426775,62.31428635979348
سيستان و بلوچستان,سراوان,مرکزئ,گشت,1206,4655,2317,2338,27.7892564,61.9512927
سيستان و بلوچستان,سراوان,مرکزئ,سراوان,15929,60014,30689,29325,27.3651673,62.3390963
سيستان و بلوچستان,سراوان,مرکزئ,محمدي,1642,5606,2835,2771,27.3278336,62.3903874
سيستان و بلوچستان,سراوان,مرکزئ,گشت,1229,4992,2440,2552,27.7892564,61.9512927
سيستان و بلوچستان,سراوان,بم پشت,بم پشت,4165,14481,7156,7325,26.909875,62.87116719874461
سيستان و بلوچستان,سراوان,بم پشت,کشتگان,2084,8349,4237,4112,26.6466378,63.0213357
سيستان و بلوچستان,سراوان,بم پشت,کوهک اسفندک,3089,12880,6378,6502,27.1110637,62.8359402
سيستان و بلوچستان,سراوان,بم پشت,سيرکان,557,2196,1116,1080,26.830089,62.6388773
سيستان و بلوچستان,نيک شهر,بنت,بنت,3412,12192,5971,6221,26.290834,59.5237216
سيستان و بلوچستان,نيک شهر,بنت,توتان ومهمدان,1296,4448,2278,2170,26.3017982,59.0596577747376
سيستان و بلوچستان,نيک شهر,بنت,دستگرد,1736,6260,3179,3081,26.2981724,59.3972867
سيستان و بلوچستان,نيک شهر,بنت,بنت,1503,5822,2901,2921,26.290834,59.5237216
سيستان و بلوچستان,نيک شهر,لاشار,لاشارجنوبي,4313,15050,7557,7493,26.6043421,60.10746564297987
سيستان و بلوچستان,نيک شهر,لاشار,لاشارشمالي,3683,14204,7060,7144,26.83736485,60.21062005750176
سيستان و بلوچستان,نيک شهر,لاشار,اسپکه,1127,4719,2399,2320,26.8384487,60.1725848
سيستان و بلوچستان,نيک شهر,مرکزئ,چاهان,3304,12727,6349,6378,26.0771506,59.7358399
سيستان و بلوچستان,نيک شهر,مرکزئ,مخت,2916,12395,6031,6364,26.1471659,60.1063983
سيستان و بلوچستان,نيک شهر,مرکزئ,مهبان,2815,10421,5199,5222,26.4271813,60.5518485
سيستان و بلوچستان,نيک شهر,مرکزئ,هيچان,3551,13441,6744,6697,26.3514462,60.0738529
سيستان و بلوچستان,نيک شهر,مرکزئ,نيک شهر,4156,17732,9105,8627,26.2259692,60.2161966
سيستان و بلوچستان,نيک شهر,آهوران,چانف,2717,9964,4952,5012,26.6434206,60.4982037
سيستان و بلوچستان,نيک شهر,آهوران,کهيري,668,2489,1233,1256,26.5640432,60.715761
سيستان و بلوچستان,سرباز,پيشين,پيشين,2456,10102,5187,4915,26.0802335,61.7515585
سيستان و بلوچستان,سرباز,پيشين,زردبن,1059,4119,2042,2077,25.8884685,61.7835231
سيستان و بلوچستان,سرباز,پيشين,پيشين,3426,16011,8082,7929,26.0802335,61.7515585
سيستان و بلوچستان,سرباز,سرباز,سرباز,7129,28306,13835,14471,26.6321167,61.2570288
سيستان و بلوچستان,سرباز,سرباز,سرکور,4145,17056,8490,8566,26.6607901,61.2596934
سيستان و بلوچستان,سرباز,سرباز,کيشکور,2984,11276,5622,5654,26.480600799999998,60.99578013800783
سيستان و بلوچستان,سرباز,سرباز,مينان,4544,18733,9240,9493,26.6346,61.3307659
سيستان و بلوچستان,سرباز,سرباز,نسکند,3337,13883,6797,7086,26.7055518,61.4625809
سيستان و بلوچستان,سرباز,سرباز,سرباز,495,2020,1005,1015,26.6321167,61.2570288
سيستان و بلوچستان,سرباز,مرکزئ,راسک وفيروزآباد,1802,7391,3684,3707,26.252119,61.3386737198663
سيستان و بلوچستان,سرباز,مرکزئ,جکيگور,3155,12419,6299,6120,26.1287937,61.5179926
سيستان و بلوچستان,سرباز,مرکزئ,راسک,2411,10115,5147,4968,26.4362055,61.55057706351033
سيستان و بلوچستان,سرباز,پارود,پارود,6151,25214,12482,12732,26.3705451,61.2897094
سيستان و بلوچستان,سرباز,پارود,مورتان,2812,9516,4978,4538,26.384074,61.882105781378904
سيستان و بلوچستان,کنارک,زرآباد,زرآبادشرقي,1780,7211,3681,3530,#,#
سيستان و بلوچستان,کنارک,زرآباد,زرآبادغربي,2407,8983,4635,4348,#,#
سيستان و بلوچستان,کنارک,زرآباد,زرآباد,876,4003,2168,1835,25.5961564,59.402519
سيستان و بلوچستان,کنارک,مرکزئ,جهليان,5284,21361,11018,10343,25.4754911,60.3617044
سيستان و بلوچستان,کنارک,مرکزئ,کهير,3299,13396,6912,6484,25.53516365,59.93066362963661
سيستان و بلوچستان,کنارک,مرکزئ,کنارک,9954,43258,24354,18904,25.3604865,60.3981155
سيستان و بلوچستان,زهک,جزينک,جزينک,2872,10667,5317,5350,30.8904394,61.571412
سيستان و بلوچستان,زهک,جزينک,خمک,3197,11037,5478,5559,30.923824,61.6237465
سيستان و بلوچستان,زهک,مرکزئ,خواجه احمد,2537,9342,4690,4652,30.8597034,61.7462526
سيستان و بلوچستان,زهک,مرکزئ,زهک,8211,30493,15484,15009,30.8932189,61.6827311
سيستان و بلوچستان,زهک,مرکزئ,زهک,3238,13357,6794,6563,30.8932189,61.6827311
سيستان و بلوچستان,هيرمند,مرکزي,دوست محمد,4669,16742,8405,8337,31.1427915,61.7909563
سيستان و بلوچستان,هيرمند,مرکزي,مارگان,3107,12355,6277,6078,31.133468649999998,61.66396966600823
سيستان و بلوچستان,هيرمند,مرکزي,جهان آباد,3879,15069,7632,7437,31.0170514,61.75761084332093
سيستان و بلوچستان,هيرمند,مرکزي,دوست محمد,1412,6621,3394,3227,31.1427915,61.7909563
سيستان و بلوچستان,هيرمند,قرقري,قرقرئ,2461,8796,4484,4312,31.2671018,61.7157816
سيستان و بلوچستان,هيرمند,قرقري,اکبرآباد,1031,4396,2167,2229,31.2164151,61.6254824
سيستان و بلوچستان,دلگان,مرکزي,گنبد علوي,1821,7873,3812,4061,27.601320100000002,59.04989501460695
سيستان و بلوچستان,دلگان,مرکزي,دلگان,5363,20991,10328,10663,27.47736985,59.47476471603319
سيستان و بلوچستان,دلگان,مرکزي,هوديان,834,3206,1550,1656,27.9244242,59.4481466
سيستان و بلوچستان,دلگان,مرکزي,گلمورتي,2450,10292,5172,5120,27.4809916,59.4483063
سيستان و بلوچستان,دلگان,جلگه چاه هاشم,جلگه چاه هاشم,4928,20747,10327,10420,27.147716850000002,59.36248389839622
سيستان و بلوچستان,دلگان,جلگه چاه هاشم,چاه علي,1155,4748,2386,2362,27.1022793,59.7186678
سيستان و بلوچستان,مهرستان,مرکزي,زابلي,7918,31328,15648,15680,27.1310393,61.6746528
سيستان و بلوچستان,مهرستان,مرکزي,بيرک,2591,11057,5503,5554,27.32839175,61.32256836632433
سيستان و بلوچستان,مهرستان,مرکزي,مهرستان,2969,12245,6067,6178,27.1310393,61.6746528
سيستان و بلوچستان,مهرستان,آشار,آشار,2443,10130,4877,5253,26.6791794,61.6711329
سيستان و بلوچستان,مهرستان,آشار,ايرافشان,1486,5819,2936,2883,26.6898384,61.9292271
سيستان و بلوچستان,سيب و سوران,مرکزي,سيب وسوران,8284,32999,16248,16751,27.2920458,61.968549293939056
سيستان و بلوچستان,سيب و سوران,مرکزي,پسکوه,4150,16297,8079,8218,27.5610461,61.6386443
سيستان و بلوچستان,سيب و سوران,مرکزي,سوران,3357,13580,6824,6756,27.2871579,61.9997051
سيستان و بلوچستان,سيب و سوران,هيدوچ,هيدوچ,2377,8779,4305,4474,27.0005081,62.116917
سيستان و بلوچستان,سيب و سوران,هيدوچ,کنت,3113,11763,5831,5932,26.97185555,61.958784501386724
سيستان و بلوچستان,سيب و سوران,هيدوچ,هيدوچ,383,1674,906,768,27.0005081,62.116917
سيستان و بلوچستان,نيمروز,مرکزي,اديمي,5015,17745,9003,8742,31.1159553,61.4082693
سيستان و بلوچستان,نيمروز,مرکزي,بزي,1228,4643,2389,2254,31.27958365,61.400151547960576
سيستان و بلوچستان,نيمروز,مرکزي,اديمي,862,3613,1667,1946,31.1159553,61.4082693
سيستان و بلوچستان,نيمروز,صابري,قايم آباد,4543,17410,8792,8618,31.0428126,61.4583042
سيستان و بلوچستان,نيمروز,صابري,سفيدابه,1023,4914,2610,2304,30.81926465,60.52601685942315
سيستان و بلوچستان,هامون,مرکزي,لوتک,3152,12797,6601,6196,30.7672096,61.4012639
سيستان و بلوچستان,هامون,مرکزي,محمدآباد,3944,13526,6630,6896,30.8860774,61.4636468
سيستان و بلوچستان,هامون,مرکزي,شهرک علي اکبر,1392,4779,2402,2377,#,#
سيستان و بلوچستان,هامون,مرکزي,محمدآباد,909,3468,1712,1756,30.8860774,61.4636468
سيستان و بلوچستان,هامون,تيمورآباد,تيمورآباد,1487,4856,2358,2498,30.9395839,61.3822459
سيستان و بلوچستان,هامون,تيمورآباد,کوه خواجه,456,1434,683,751,30.9429397,61.2459666
سيستان و بلوچستان,ميرجاوه,مرکزي,حومه,153,571,286,285,29.1338005,61.24495457121198
سيستان و بلوچستان,ميرجاوه,مرکزي,انده,802,3265,1619,1646,28.8583708,61.4525602
سيستان و بلوچستان,ميرجاوه,مرکزي,ميرجاوه,2107,9359,4750,4609,29.0149246,61.4540744
سيستان و بلوچستان,ميرجاوه,لاديز,تمين,2590,8524,4245,4279,28.6938055,61.1666316
سيستان و بلوچستان,ميرجاوه,لاديز,لاديز,2131,7981,4009,3972,28.88801135,61.07314185004209
سيستان و بلوچستان,ميرجاوه,لاديز,جون آباد,1750,6455,3280,3175,28.9487536,60.9802711
سيستان و بلوچستان,ميرجاوه,ريگ ملک,ريگ ملک,1747,7184,3766,3418,28.7545948,61.6968575
سيستان و بلوچستان,ميرجاوه,ريگ ملک,تهلاب,573,2018,1023,995,28.5523841,61.8201637
سيستان و بلوچستان,قصرقند,مرکزي,هلونچگان,1843,7291,3629,3662,#,#
سيستان و بلوچستان,قصرقند,مرکزي,هيت,1790,6794,3301,3493,26.1961988,60.6795635
سيستان و بلوچستان,قصرقند,مرکزي,قصرقند,2649,11605,5735,5870,26.2394578,60.7419235
سيستان و بلوچستان,قصرقند,ساربوک,ساربوک,1982,8247,4082,4165,26.1924584,60.5955394
سيستان و بلوچستان,قصرقند,ساربوک,حميري,2132,8771,4276,4495,26.1686683,60.5654118
سيستان و بلوچستان,قصرقند,تلنگ,تلنگ,3777,13791,7009,6782,25.8026341,61.0324079
سيستان و بلوچستان,قصرقند,تلنگ,شارک,1351,4577,2293,2284,26.0243634,61.0689303
سيستان و بلوچستان,فنوج,مرکزي,فنوج,3019,11797,5979,5818,26.575768,59.6398773
سيستان و بلوچستان,فنوج,مرکزي,مسکوتان,2746,11110,5556,5554,26.8389519,59.814307
سيستان و بلوچستان,فنوج,مرکزي,فنوج,3410,13070,6529,6541,26.575768,59.6398773
سيستان و بلوچستان,فنوج,کتيج,کتيج,1950,7271,3582,3689,26.7229867,59.1377198
سيستان و بلوچستان,فنوج,کتيج,محترم آباد,1479,5913,2897,3016,26.7066784,59.2469219
کردستان,بانه,آرمرده,پشت آربابا,1239,4606,2338,2268,35.9324905,45.786835253731994
کردستان,بانه,آرمرده,بله که,649,2448,1329,1119,35.861936,45.74813142222971
کردستان,بانه,آرمرده,آرمرده,613,2305,1194,1111,35.931781,45.7966561
کردستان,بانه,مرکزئ,شوئ,3178,12221,6332,5889,35.983333,45.816667
کردستان,بانه,مرکزئ,بانه,30743,110218,55609,54609,35.9946631,45.8843225
کردستان,بانه,نمشير,کاني سور,1533,5435,2832,2603,36.0583,45.7481
کردستان,بانه,نمشير,نمه شير,1360,5090,2561,2529,36.0714372,45.69145951046886
کردستان,بانه,نمشير,بوالحسن,1571,5614,2871,2743,35.9942,45.66
کردستان,بانه,نمشير,کاني سور,368,1284,657,627,36.0583,45.7481
کردستان,بانه,ننور,بوئين,1198,4467,2336,2131,35.92576425,46.027864704275586
کردستان,بانه,ننور,ننور,917,3484,1762,1722,35.8652837,46.0115529
کردستان,بانه,ننور,بوئين سفلي,403,1518,801,717,35.9383195,45.9348089
کردستان,بيجار,چنگ الماس,بابارشاني,687,2050,1012,1038,35.6791869,47.7983782
کردستان,بيجار,چنگ الماس,پيرتاج,1083,3845,1912,1933,35.9554107,47.8141383
کردستان,بيجار,چنگ الماس,خسروآباد,956,3134,1531,1603,35.5182,47.6237
کردستان,بيجار,چنگ الماس,بابارشاني,160,509,253,256,35.6791869,47.7983782
کردستان,بيجار,چنگ الماس,پيرتاج,362,1199,601,598,35.9554107,47.8141383
کردستان,بيجار,کراني,طغامين,908,3137,1595,1542,36.3015151,47.50126139072215
کردستان,بيجار,کراني,کراني,1176,3913,2007,1906,36.253733350000005,47.688188166841556
کردستان,بيجار,کراني,گرگين,649,1997,994,1003,36.2334,47.883
کردستان,بيجار,کراني,ياسوکند,1067,3490,1771,1719,36.2843531,47.746568
کردستان,بيجار,مرکزئ,حومه,1062,3352,1687,1665,35.88217095,47.45209692184733
کردستان,بيجار,مرکزئ,خورخوره,1099,3462,1742,1720,35.9624,47.8122
کردستان,بيجار,مرکزئ,سيلتان,611,1932,953,979,36.0859552,47.76776657861626
کردستان,بيجار,مرکزئ,نجف آباد,800,2724,1410,1314,35.7939,47.2387
کردستان,بيجار,مرکزئ,سياه منصور,893,2759,1398,1361,36.1740066,47.38320960006594
کردستان,بيجار,مرکزئ,بيجار,15705,50014,25135,24879,35.8720805,47.5999996
کردستان,بيجار,مرکزئ,توپ آغاج,541,1645,831,814,36.0488063,47.8233496
کردستان,سقز,زيويه,گل تپه,1712,6412,3203,3209,36.363,46.67
کردستان,سقز,زيويه,صاحب,1093,3956,2037,1919,36.2017503,46.4610855
کردستان,سقز,زيويه,صاحب,800,3101,1529,1572,36.2017503,46.4610855
کردستان,سقز,مرکزئ,ترجان,1057,3939,1987,1952,36.3206,46.0148
کردستان,سقز,مرکزئ,تموغه,1462,5748,2902,2846,36.2048,46.1245
کردستان,سقز,مرکزئ,سرا,3174,11842,6029,5813,36.3756,46.2147
کردستان,سقز,مرکزئ,ميرده,1097,4774,2409,2365,36.1463,46.0624
کردستان,سقز,مرکزئ,سقز,48488,165258,82984,82274,36.2427456,46.2705227
کردستان,سقز,سرشيو,چهل چشمه غربي,503,2057,1078,979,35.877882299999996,46.343760324288326
کردستان,سقز,سرشيو,ذوالفقار,1640,6418,3235,3183,36.03344515,46.27812120078628
کردستان,سقز,امام,امام,1019,3658,1856,1802,36.052272200000004,46.57899734474235
کردستان,سقز,امام,تيلکوه,1064,4071,2038,2033,36.1406,46.7481339
کردستان,سقز,امام,خورخوره,1275,5217,2638,2579,36.1894059,46.1793492
کردستان,سنندج,مرکزئ,آبيدر,1751,5921,2985,2936,35.2966565,46.9551081
کردستان,سنندج,مرکزئ,آرندان,1604,5458,2783,2675,35.3859,46.916
کردستان,سنندج,مرکزئ,حومه,8596,28597,14645,13952,35.34799415,47.06252903987007
کردستان,سنندج,مرکزئ,نران,1136,3686,1870,1816,35.1477,47.1058
کردستان,سنندج,مرکزئ,سراب قاميش,1340,4849,2450,2399,35.4366,46.9474
کردستان,سنندج,مرکزئ,سنندج,126240,412767,208059,204708,35.3126047,46.9978639
کردستان,سنندج,کلاترزان,ژاورودغربي,1543,5021,2516,2505,#,#
